"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"181","115","file:/D:/d_2018_002/data/18/foto_s_joburg/ingang_sandton2.JPG","D:\d_2018_002\data\18\foto_s_joburg\ingang_sandton2.JPG","ingang_sandton2.JPG","Signature","Done","713215","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"183","115","file:/D:/d_2018_002/data/18/foto_s_joburg/ingang_sandton_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\ingang_sandton_2.JPG","ingang_sandton_2.JPG","Signature","Done","798890","File","jpg","2001-01-01T00:00:10","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"186","115","file:/D:/d_2018_002/data/18/foto_s_joburg/johan_V.JPG","D:\d_2018_002\data\18\foto_s_joburg\johan_V.JPG","johan_V.JPG","Signature","Done","725911","File","jpg","2001-01-01T00:00:02","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"184","115","file:/D:/d_2018_002/data/18/foto_s_joburg/johan_en_water.JPG","D:\d_2018_002\data\18\foto_s_joburg\johan_en_water.JPG","johan_en_water.JPG","Signature","Done","731180","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"185","115","file:/D:/d_2018_002/data/18/foto_s_joburg/johan_op_tv.JPG","D:\d_2018_002\data\18\foto_s_joburg\johan_op_tv.JPG","johan_op_tv.JPG","Signature","Done","737516","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"187","115","file:/D:/d_2018_002/data/18/foto_s_joburg/kinderen.JPG","D:\d_2018_002\data\18\foto_s_joburg\kinderen.JPG","kinderen.JPG","Signature","Done","791173","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"188","115","file:/D:/d_2018_002/data/18/foto_s_joburg/kinderen_verkopen_metaal.JPG","D:\d_2018_002\data\18\foto_s_joburg\kinderen_verkopen_metaal.JPG","kinderen_verkopen_metaal.JPG","Signature","Done","805015","File","jpg","2001-01-01T00:00:02","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"189","115","file:/D:/d_2018_002/data/18/foto_s_joburg/kinderen_verkopen_metaal_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\kinderen_verkopen_metaal_2.JPG","kinderen_verkopen_metaal_2.JPG","Signature","Done","795997","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"190","115","file:/D:/d_2018_002/data/18/foto_s_joburg/kinderen_verkopen_metaal_3.JPG","D:\d_2018_002\data\18\foto_s_joburg\kinderen_verkopen_metaal_3.JPG","kinderen_verkopen_metaal_3.JPG","Signature","Done","769094","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"191","115","file:/D:/d_2018_002/data/18/foto_s_joburg/kinderen_verkopen_metaal_4.JPG","D:\d_2018_002\data\18\foto_s_joburg\kinderen_verkopen_metaal_4.JPG","kinderen_verkopen_metaal_4.JPG","Signature","Done","786896","File","jpg","2001-01-01T00:00:02","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"193","115","file:/D:/d_2018_002/data/18/foto_s_joburg/kinderen_zonder_toekomst.JPG","D:\d_2018_002\data\18\foto_s_joburg\kinderen_zonder_toekomst.JPG","kinderen_zonder_toekomst.JPG","Signature","Done","756216","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"194","115","file:/D:/d_2018_002/data/18/foto_s_joburg/leida_en_bush_bord.JPG","D:\d_2018_002\data\18\foto_s_joburg\leida_en_bush_bord.JPG","leida_en_bush_bord.JPG","Signature","Done","799111","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"195","115","file:/D:/d_2018_002/data/18/foto_s_joburg/listen_to_women.JPG","D:\d_2018_002\data\18\foto_s_joburg\listen_to_women.JPG","listen_to_women.JPG","Signature","Done","675847","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"196","115","file:/D:/d_2018_002/data/18/foto_s_joburg/lokale_agenda_21_Korea.JPG","D:\d_2018_002\data\18\foto_s_joburg\lokale_agenda_21_Korea.JPG","lokale_agenda_21_Korea.JPG","Signature","Done","734361","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"198","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mannen_bij_huiss.JPG","D:\d_2018_002\data\18\foto_s_joburg\mannen_bij_huiss.JPG","mannen_bij_huiss.JPG","Signature","Done","763063","File","jpg","2001-01-01T00:00:02","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"199","115","file:/D:/d_2018_002/data/18/foto_s_joburg/martens_jean.JPG","D:\d_2018_002\data\18\foto_s_joburg\martens_jean.JPG","martens_jean.JPG","Signature","Done","714165","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"200","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mediacentrum_sandton.JPG","D:\d_2018_002\data\18\foto_s_joburg\mediacentrum_sandton.JPG","mediacentrum_sandton.JPG","Signature","Done","672545","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"201","115","file:/D:/d_2018_002/data/18/foto_s_joburg/meisje.JPG","D:\d_2018_002\data\18\foto_s_joburg\meisje.JPG","meisje.JPG","Signature","Done","765145","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"202","115","file:/D:/d_2018_002/data/18/foto_s_joburg/meisje_eet_kippenpoot.JPG","D:\d_2018_002\data\18\foto_s_joburg\meisje_eet_kippenpoot.JPG","meisje_eet_kippenpoot.JPG","Signature","Done","757440","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"203","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mensen_bij_huis.JPG","D:\d_2018_002\data\18\foto_s_joburg\mensen_bij_huis.JPG","mensen_bij_huis.JPG","Signature","Done","735294","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"206","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mission_Antartica_3.JPG","D:\d_2018_002\data\18\foto_s_joburg\mission_Antartica_3.JPG","mission_Antartica_3.JPG","Signature","Done","738120","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"207","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mission_Antartica_4.JPG","D:\d_2018_002\data\18\foto_s_joburg\mission_Antartica_4.JPG","mission_Antartica_4.JPG","Signature","Done","789569","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"204","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mission_antartica_1.JPG","D:\d_2018_002\data\18\foto_s_joburg\mission_antartica_1.JPG","mission_antartica_1.JPG","Signature","Done","619933","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"205","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mission_antartica_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\mission_antartica_2.JPG","mission_antartica_2.JPG","Signature","Done","686026","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"208","115","file:/D:/d_2018_002/data/18/foto_s_joburg/mooie_dame.JPG","D:\d_2018_002\data\18\foto_s_joburg\mooie_dame.JPG","mooie_dame.JPG","Signature","Done","719913","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"209","115","file:/D:/d_2018_002/data/18/foto_s_joburg/muurtekening.JPG","D:\d_2018_002\data\18\foto_s_joburg\muurtekening.JPG","muurtekening.JPG","Signature","Done","786001","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"210","115","file:/D:/d_2018_002/data/18/foto_s_joburg/nasrec1.JPG","D:\d_2018_002\data\18\foto_s_joburg\nasrec1.JPG","nasrec1.JPG","Signature","Done","743063","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"211","115","file:/D:/d_2018_002/data/18/foto_s_joburg/nasrec2.JPG","D:\d_2018_002\data\18\foto_s_joburg\nasrec2.JPG","nasrec2.JPG","Signature","Done","696843","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"212","115","file:/D:/d_2018_002/data/18/foto_s_joburg/nasrec4.JPG","D:\d_2018_002\data\18\foto_s_joburg\nasrec4.JPG","nasrec4.JPG","Signature","Done","720550","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"213","115","file:/D:/d_2018_002/data/18/foto_s_joburg/nasrec5.JPG","D:\d_2018_002\data\18\foto_s_joburg\nasrec5.JPG","nasrec5.JPG","Signature","Done","698581","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"214","115","file:/D:/d_2018_002/data/18/foto_s_joburg/nog_meer_drank.JPG","D:\d_2018_002\data\18\foto_s_joburg\nog_meer_drank.JPG","nog_meer_drank.JPG","Signature","Done","745384","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"215","115","file:/D:/d_2018_002/data/18/foto_s_joburg/ons_groepje.JPG","D:\d_2018_002\data\18\foto_s_joburg\ons_groepje.JPG","ons_groepje.JPG","Signature","Done","652859","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"216","115","file:/D:/d_2018_002/data/18/foto_s_joburg/palestijnse_solidariteit.JPG","D:\d_2018_002\data\18\foto_s_joburg\palestijnse_solidariteit.JPG","palestijnse_solidariteit.JPG","Signature","Done","729801","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"217","115","file:/D:/d_2018_002/data/18/foto_s_joburg/petrella.JPG","D:\d_2018_002\data\18\foto_s_joburg\petrella.JPG","petrella.JPG","Signature","Done","695753","File","jpg","2001-01-01T00:00:06","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"218","115","file:/D:/d_2018_002/data/18/foto_s_joburg/petrella_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\petrella_2.JPG","petrella_2.JPG","Signature","Done","704431","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"219","115","file:/D:/d_2018_002/data/18/foto_s_joburg/pieter_jan_en_vriend.JPG","D:\d_2018_002\data\18\foto_s_joburg\pieter_jan_en_vriend.JPG","pieter_jan_en_vriend.JPG","Signature","Done","714384","File","jpg","2001-01-01T00:00:06","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"220","115","file:/D:/d_2018_002/data/18/foto_s_joburg/polisie.JPG","D:\d_2018_002\data\18\foto_s_joburg\polisie.JPG","polisie.JPG","Signature","Done","702994","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"221","115","file:/D:/d_2018_002/data/18/foto_s_joburg/popup.JPG","D:\d_2018_002\data\18\foto_s_joburg\popup.JPG","popup.JPG","Signature","Done","676785","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"222","115","file:/D:/d_2018_002/data/18/foto_s_joburg/prins_aan_het_woord.JPG","D:\d_2018_002\data\18\foto_s_joburg\prins_aan_het_woord.JPG","prins_aan_het_woord.JPG","Signature","Done","700887","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"223","115","file:/D:/d_2018_002/data/18/foto_s_joburg/prins_aan_het_woord_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\prins_aan_het_woord_2.JPG","prins_aan_het_woord_2.JPG","Signature","Done","746054","File","jpg","2001-01-01T00:00:06","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"224","115","file:/D:/d_2018_002/data/18/foto_s_joburg/prins_zijkant.JPG","D:\d_2018_002\data\18\foto_s_joburg\prins_zijkant.JPG","prins_zijkant.JPG","Signature","Done","682986","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"225","115","file:/D:/d_2018_002/data/18/foto_s_joburg/publiek.JPG","D:\d_2018_002\data\18\foto_s_joburg\publiek.JPG","publiek.JPG","Signature","Done","775230","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"226","115","file:/D:/d_2018_002/data/18/foto_s_joburg/publiek_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\publiek_2.JPG","publiek_2.JPG","Signature","Done","723872","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"227","115","file:/D:/d_2018_002/data/18/foto_s_joburg/serieuze_jongen.JPG","D:\d_2018_002\data\18\foto_s_joburg\serieuze_jongen.JPG","serieuze_jongen.JPG","Signature","Done","794931","File","jpg","2001-01-01T00:00:08","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"228","115","file:/D:/d_2018_002/data/18/foto_s_joburg/sfeerbeeldje.JPG","D:\d_2018_002\data\18\foto_s_joburg\sfeerbeeldje.JPG","sfeerbeeldje.JPG","Signature","Done","752929","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"229","115","file:/D:/d_2018_002/data/18/foto_s_joburg/stop_duurzame_aftakeling.JPG","D:\d_2018_002\data\18\foto_s_joburg\stop_duurzame_aftakeling.JPG","stop_duurzame_aftakeling.JPG","Signature","Done","734360","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"230","115","file:/D:/d_2018_002/data/18/foto_s_joburg/tanks.JPG","D:\d_2018_002\data\18\foto_s_joburg\tanks.JPG","tanks.JPG","Signature","Done","743158","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"231","115","file:/D:/d_2018_002/data/18/foto_s_joburg/tanks2.JPG","D:\d_2018_002\data\18\foto_s_joburg\tanks2.JPG","tanks2.JPG","Signature","Done","712766","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"232","115","file:/D:/d_2018_002/data/18/foto_s_joburg/terrasje.JPG","D:\d_2018_002\data\18\foto_s_joburg\terrasje.JPG","terrasje.JPG","Signature","Done","715104","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"234","115","file:/D:/d_2018_002/data/18/foto_s_joburg/the_Band_and_Dua_2.JPG","D:\d_2018_002\data\18\foto_s_joburg\the_Band_and_Dua_2.JPG","the_Band_and_Dua_2.JPG","Signature","Done","671874","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"233","115","file:/D:/d_2018_002/data/18/foto_s_joburg/the_band_and_Dua_1.JPG","D:\d_2018_002\data\18\foto_s_joburg\the_band_and_Dua_1.JPG","the_band_and_Dua_1.JPG","Signature","Done","767625","File","jpg","2001-01-01T00:00:06","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"235","115","file:/D:/d_2018_002/data/18/foto_s_joburg/thomas.JPG","D:\d_2018_002\data\18\foto_s_joburg\thomas.JPG","thomas.JPG","Signature","Done","683411","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"236","115","file:/D:/d_2018_002/data/18/foto_s_joburg/tibet.JPG","D:\d_2018_002\data\18\foto_s_joburg\tibet.JPG","tibet.JPG","Signature","Done","791403","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"237","115","file:/D:/d_2018_002/data/18/foto_s_joburg/tibet2.JPG","D:\d_2018_002\data\18\foto_s_joburg\tibet2.JPG","tibet2.JPG","Signature","Done","773613","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"238","115","file:/D:/d_2018_002/data/18/foto_s_joburg/tibet_weggevoerd.JPG","D:\d_2018_002\data\18\foto_s_joburg\tibet_weggevoerd.JPG","tibet_weggevoerd.JPG","Signature","Done","830262","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"239","115","file:/D:/d_2018_002/data/18/foto_s_joburg/tweede_school.JPG","D:\d_2018_002\data\18\foto_s_joburg\tweede_school.JPG","tweede_school.JPG","Signature","Done","800042","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"240","115","file:/D:/d_2018_002/data/18/foto_s_joburg/verhofstadt.JPG","D:\d_2018_002\data\18\foto_s_joburg\verhofstadt.JPG","verhofstadt.JPG","Signature","Done","703915","File","jpg","2001-01-01T00:00:02","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"241","115","file:/D:/d_2018_002/data/18/foto_s_joburg/verhofstadt_en_prins.JPG","D:\d_2018_002\data\18\foto_s_joburg\verhofstadt_en_prins.JPG","verhofstadt_en_prins.JPG","Signature","Done","671847","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"242","115","file:/D:/d_2018_002/data/18/foto_s_joburg/verhofstadt_naast_minister_nepal.JPG","D:\d_2018_002\data\18\foto_s_joburg\verhofstadt_naast_minister_nepal.JPG","verhofstadt_naast_minister_nepal.JPG","Signature","Done","619413","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"243","115","file:/D:/d_2018_002/data/18/foto_s_joburg/vlaggen_VN.JPG","D:\d_2018_002\data\18\foto_s_joburg\vlaggen_VN.JPG","vlaggen_VN.JPG","Signature","Done","722036","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"244","115","file:/D:/d_2018_002/data/18/foto_s_joburg/vrouwen_here_we_come.JPG","D:\d_2018_002\data\18\foto_s_joburg\vrouwen_here_we_come.JPG","vrouwen_here_we_come.JPG","Signature","Done","678245","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"245","115","file:/D:/d_2018_002/data/18/foto_s_joburg/wasbakken_.JPG","D:\d_2018_002\data\18\foto_s_joburg\wasbakken_.JPG","wasbakken_.JPG","Signature","Done","785646","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"246","115","file:/D:/d_2018_002/data/18/foto_s_joburg/wc_aldaar.JPG","D:\d_2018_002\data\18\foto_s_joburg\wc_aldaar.JPG","wc_aldaar.JPG","Signature","Done","754111","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"248","115","file:/D:/d_2018_002/data/18/foto_s_joburg/wc_s.JPG","D:\d_2018_002\data\18\foto_s_joburg\wc_s.JPG","wc_s.JPG","Signature","Done","706619","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"249","115","file:/D:/d_2018_002/data/18/foto_s_joburg/wc_s_te_zien.JPG","D:\d_2018_002\data\18\foto_s_joburg\wc_s_te_zien.JPG","wc_s_te_zien.JPG","Signature","Done","700662","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"250","115","file:/D:/d_2018_002/data/18/foto_s_joburg/we_zijn_er_bijna.JPG","D:\d_2018_002\data\18\foto_s_joburg\we_zijn_er_bijna.JPG","we_zijn_er_bijna.JPG","Signature","Done","735825","File","jpg","2001-01-01T00:00:04","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"252","115","file:/D:/d_2018_002/data/18/foto_s_joburg/wij_zijn_er_.JPG","D:\d_2018_002\data\18\foto_s_joburg\wij_zijn_er_.JPG","wij_zijn_er_.JPG","Signature","Done","731554","File","jpg","2001-01-01T00:00:00","false",,"1","x-fmt/390","image/jpeg","Exchangeable Image File Format (Compressed)","2.1"
"247","2","file:/D:/d_2018_002/data/19/","D:\d_2018_002\data\19","19",,"Done","","Folder",,"2018-10-09T15:55:42","false",,"",,"","",""
"256","247","file:/D:/d_2018_002/data/19/gedragsscan2005_v3.exe","D:\d_2018_002\data\19\gedragsscan2005_v3.exe","gedragsscan2005_v3.exe","Signature","Done","3173932","File","exe","2005-02-22T14:42:24","false",,"1","fmt/899","application/octet-stream","Windows Portable Executable","32 bit"
"257","247","file:/D:/d_2018_002/data/19/gedragsscan2005_v3.swf","D:\d_2018_002\data\19\gedragsscan2005_v3.swf","gedragsscan2005_v3.swf","Signature","Done","2170404","File","swf","2005-02-22T14:42:24","false",,"1","fmt/110","application/x-shockwave-flash","Macromedia Flash","7"
"251","2","file:/D:/d_2018_002/data/20/","D:\d_2018_002\data\20","20",,"Done","","Folder",,"2018-11-15T11:35:08","false",,"",,"","",""
"254","251","file:/D:/d_2018_002/data/20/Autorun.inf","D:\d_2018_002\data\20\Autorun.inf","Autorun.inf","Signature","Done","49","File","inf","2001-07-18T14:40:56","false",,"1","fmt/331","","Autorun Configuration File",""
"370","251","file:/D:/d_2018_002/data/20/VIDEO_TS/","D:\d_2018_002\data\20\VIDEO_TS","VIDEO_TS",,"Done","","Folder",,"2018-10-09T17:51:20","false",,"",,"","",""
"371","370","file:/D:/d_2018_002/data/20/VIDEO_TS/VIDEO_TS.BUP","D:\d_2018_002\data\20\VIDEO_TS\VIDEO_TS.BUP","VIDEO_TS.BUP","Signature","Done","12288","File","bup","2002-01-11T11:23:16","false",,"1","x-fmt/419","","DVD data file and backup data file",""
"372","370","file:/D:/d_2018_002/data/20/VIDEO_TS/VIDEO_TS.IFO","D:\d_2018_002\data\20\VIDEO_TS\VIDEO_TS.IFO","VIDEO_TS.IFO","Signature","Done","12288","File","ifo","2002-01-11T11:23:16","false",,"1","x-fmt/419","","DVD data file and backup data file",""
"373","370","file:/D:/d_2018_002/data/20/VIDEO_TS/VIDEO_TS.VOB","D:\d_2018_002\data\20\VIDEO_TS\VIDEO_TS.VOB","VIDEO_TS.VOB","Signature","Done","10240","File","vob","2002-01-11T11:23:16","false",,"1","fmt/425","","Video Object File (MPEG-2 subset)",""
"375","370","file:/D:/d_2018_002/data/20/VIDEO_TS/VTS_01_0.IFO","D:\d_2018_002\data\20\VIDEO_TS\VTS_01_0.IFO","VTS_01_0.IFO","Signature","Done","22528","File","ifo","2002-01-11T11:23:16","false",,"1","x-fmt/419","","DVD data file and backup data file",""
"374","370","file:/D:/d_2018_002/data/20/VIDEO_TS/VTS_01_0.VOB","D:\d_2018_002\data\20\VIDEO_TS\VTS_01_0.VOB","VTS_01_0.VOB","Signature","Done","208896","File","vob","2002-01-11T11:23:16","false",,"1","fmt/425","","Video Object File (MPEG-2 subset)",""
"253","251","file:/D:/d_2018_002/data/20/intervideo/","D:\d_2018_002\data\20\intervideo","intervideo",,"Done","","Folder",,"2018-10-09T16:01:27","false",,"",,"","",""
"255","253","file:/D:/d_2018_002/data/20/intervideo/windvd/","D:\d_2018_002\data\20\intervideo\windvd","windvd",,"Done","","Folder",,"2018-10-09T17:43:49","false",,"",,"","",""
"258","255","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/","D:\d_2018_002\data\20\intervideo\windvd\Skins","Skins",,"Done","","Folder",,"2018-10-09T16:02:37","false",,"",,"","",""
"259","258","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/WinDVD2/","D:\d_2018_002\data\20\intervideo\windvd\Skins\WinDVD2","WinDVD2",,"Done","","Folder",,"2018-10-09T17:28:59","false",,"",,"","",""
"260","259","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/WinDVD2/AngleD.bmp","D:\d_2018_002\data\20\intervideo\windvd\Skins\WinDVD2\AngleD.bmp","AngleD.bmp","Signature","Done","2032","File","bmp","2001-07-18T14:40:58","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"261","259","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/WinDVD2/AngleF.bmp","D:\d_2018_002\data\20\intervideo\windvd\Skins\WinDVD2\AngleF.bmp","AngleF.bmp","Signature","Done","2032","File","bmp","2001-07-18T14:40:58","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"262","259","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/WinDVD2/AngleU.bmp","D:\d_2018_002\data\20\intervideo\windvd\Skins\WinDVD2\AngleU.bmp","AngleU.bmp","Signature","Done","2032","File","bmp","2001-07-18T14:40:58","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"264","259","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/WinDVD2/AngleX.bmp","D:\d_2018_002\data\20\intervideo\windvd\Skins\WinDVD2\AngleX.bmp","AngleX.bmp","Signature","Done","2032","File","bmp","2001-07-18T14:40:58","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"263","259","file:/D:/d_2018_002/data/20/intervideo/windvd/Skins/WinDVD2/AudioD.bmp","D:\d_2018_002\data\20\intervideo\windvd\Skins\WinDVD2\AudioD.bmp","AudioD.bmp","Signature","Done","2032","File","bmp","2001-07-18T14:40:58","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
